PUNT_GLOBAL,FAMI_ESTRATOVIVIENDA,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,COLE_AREA_UBICACION,COLE_BILINGUE,FAMI_EDUCACIONMADRE
271.0,Estrato 2,No,No,URBANO,N,Primaria completa
192.0,Estrato 2,Si,Si,URBANO,N,Ninguno
221.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
184.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
330.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
225.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
297.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
244.0,Estrato 2,Si,No,URBANO,N,Educación profesional completa
283.0,Estrato 4,Si,Si,URBANO,N,Técnica o tecnológica completa
238.0,Estrato 2,No,Si,URBANO,N,Técnica o tecnológica completa
241.0,Estrato 2,No,No,URBANO,N,Primaria completa
210.0,Estrato 1,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
232.0,Estrato 2,Si,No,URBANO,N,Primaria completa
276.0,Estrato 1,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
353.0,Estrato 4,Si,Si,RURAL,N,Educación profesional completa
182.0,Estrato 2,No,Si,URBANO,N,Primaria completa
179.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
291.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
241.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
187.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
259.0,Estrato 2,No,Si,URBANO,N,Primaria completa
237.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
338.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
345.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
298.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
202.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
212.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
355.0,Estrato 2,Si,No,URBANO,N,Primaria completa
338.0,Estrato 2,Si,Si,RURAL,N,Primaria completa
336.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
340.0,Estrato 2,Si,Si,URBANO,N,Educación profesional incompleta
358.0,Estrato 4,Si,Si,URBANO,N,Educación profesional completa
220.0,Estrato 3,Si,Si,URBANO,N,Primaria incompleta
338.0,Estrato 3,No,No,URBANO,N,Técnica o tecnológica completa
266.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
292.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
192.0,Estrato 2,No,No,URBANO,N,Primaria completa
334.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
353.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
304.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
251.0,Sin Estrato,Si,No,RURAL,N,Secundaria (Bachillerato) completa
270.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
173.0,Estrato 1,No,No,RURAL,N,Primaria completa
325.0,Estrato 2,Si,Si,URBANO,N,Educación profesional incompleta
316.0,Estrato 3,Si,Si,URBANO,N,No sabe
211.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
222.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
307.0,Estrato 3,Si,Si,RURAL,N,Técnica o tecnológica completa
236.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
263.0,Estrato 2,No,No,RURAL,N,Primaria completa
238.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
181.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
281.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
206.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
331.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
234.0,Estrato 2,No,No,URBANO,N,Ninguno
217.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
286.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
235.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
225.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
274.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
197.0,Estrato 1,Si,No,URBANO,N,Técnica o tecnológica completa
295.0,Estrato 3,Si,No,URBANO,N,Educación profesional completa
288.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
185.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
232.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
243.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
193.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
246.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
328.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
194.0,Sin Estrato,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
210.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
234.0,Estrato 2,No,Si,RURAL,N,Educación profesional completa
211.0,Estrato 3,No,No,URBANO,N,Primaria completa
202.0,Estrato 3,Si,No,URBANO,N,Secundaria (Bachillerato) completa
299.0,Estrato 3,Si,No,URBANO,N,Secundaria (Bachillerato) completa
214.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
329.0,Estrato 2,No,Si,RURAL,N,Primaria completa
215.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
322.0,Estrato 2,No,Si,RURAL,N,Primaria completa
302.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
322.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
304.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
254.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
316.0,Estrato 1,Si,Si,URBANO,N,Técnica o tecnológica completa
227.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
182.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
327.0,Estrato 3,Si,Si,URBANO,N,Postgrado
210.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
337.0,Estrato 3,No,No,RURAL,N,Educación profesional completa
270.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) completa
340.0,Estrato 6,Si,Si,RURAL,S,Educación profesional completa
268.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
163.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
251.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
217.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
333.0,Estrato 4,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
329.0,Estrato 2,Si,No,RURAL,N,Técnica o tecnológica completa
256.0,Estrato 2,No,No,URBANO,N,Primaria completa
238.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
211.0,Estrato 2,No,No,URBANO,N,Primaria completa
208.0,Estrato 2,No,Si,URBANO,N,Primaria completa
216.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
263.0,Estrato 1,No,Si,URBANO,N,Primaria completa
226.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
357.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
288.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
198.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
245.0,Estrato 3,Si,Si,URBANO,S,Técnica o tecnológica completa
285.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
203.0,Estrato 2,No,Si,URBANO,N,Primaria completa
329.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
363.0,Estrato 4,Si,Si,RURAL,N,Educación profesional completa
232.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
187.0,Estrato 3,Si,No,URBANO,N,Primaria incompleta
349.0,Estrato 4,Si,Si,URBANO,S,Educación profesional completa
314.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
177.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
219.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
305.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
203.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
338.0,Estrato 5,Si,Si,RURAL,S,Postgrado
255.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
271.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica incompleta
243.0,Estrato 4,Si,No,URBANO,N,Educación profesional completa
205.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
220.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
223.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
216.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
241.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
233.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
260.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
370.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
304.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
241.0,Estrato 1,Si,No,RURAL,N,Primaria incompleta
254.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
288.0,Estrato 2,No,Si,URBANO,N,Técnica o tecnológica incompleta
183.0,Estrato 2,Si,No,RURAL,N,Secundaria (Bachillerato) completa
221.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
186.0,Estrato 2,No,No,RURAL,N,Primaria completa
309.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
194.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
249.0,Estrato 3,No,No,URBANO,N,Educación profesional completa
241.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
324.0,Estrato 4,No,Si,URBANO,N,Técnica o tecnológica completa
285.0,Estrato 4,Si,Si,RURAL,N,Postgrado
251.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
189.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
245.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
298.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
286.0,Estrato 3,Si,No,RURAL,N,Secundaria (Bachillerato) completa
238.0,Estrato 2,Si,No,URBANO,N,Educación profesional incompleta
239.0,Estrato 2,No,No,URBANO,N,Técnica o tecnológica incompleta
168.0,Estrato 1,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
257.0,Estrato 1,No,Si,URBANO,N,Técnica o tecnológica incompleta
260.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
302.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
274.0,Estrato 2,Si,Si,URBANO,N,Ninguno
291.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
297.0,Estrato 3,Si,Si,RURAL,N,Educación profesional completa
270.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
243.0,Estrato 2,No,No,URBANO,N,Primaria completa
284.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
343.0,Estrato 3,Si,Si,RURAL,N,Técnica o tecnológica completa
280.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
220.0,Estrato 2,Si,No,URBANO,N,Primaria completa
188.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
209.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
293.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
232.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
268.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
349.0,Estrato 2,No,Si,RURAL,N,Primaria completa
310.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
231.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
278.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
227.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
245.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
271.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
210.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
289.0,Estrato 2,Si,No,URBANO,N,No sabe
250.0,Estrato 1,No,No,URBANO,N,Primaria completa
289.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) completa
198.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
248.0,Estrato 3,Si,Si,RURAL,N,Primaria incompleta
345.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
296.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
270.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
279.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
359.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
291.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
300.0,Estrato 2,No,Si,RURAL,N,Primaria completa
225.0,Estrato 2,No,Si,RURAL,N,No sabe
265.0,Estrato 3,Si,No,URBANO,N,Técnica o tecnológica completa
243.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
299.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
259.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
302.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
248.0,Estrato 1,Si,No,URBANO,N,Primaria incompleta
257.0,Estrato 5,No,Si,URBANO,N,Secundaria (Bachillerato) completa
291.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
313.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
234.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
288.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
259.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
251.0,Estrato 2,No,No,URBANO,N,Primaria completa
330.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
252.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
223.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
350.0,Estrato 3,Si,Si,RURAL,N,Educación profesional completa
374.0,Estrato 4,Si,Si,RURAL,N,Postgrado
305.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
289.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
318.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
260.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica incompleta
227.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
285.0,Estrato 2,No,No,URBANO,N,Primaria completa
193.0,Estrato 2,No,Si,RURAL,N,Primaria incompleta
278.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
229.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
242.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
220.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
207.0,Estrato 2,Si,Si,RURAL,N,Primaria incompleta
195.0,Estrato 3,Si,Si,URBANO,N,Primaria incompleta
334.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
220.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
256.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
243.0,Estrato 2,No,No,URBANO,N,Técnica o tecnológica incompleta
249.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
263.0,Estrato 3,No,No,URBANO,N,Primaria incompleta
281.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
247.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
211.0,Estrato 2,Si,No,RURAL,N,Primaria completa
296.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
258.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
249.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
287.0,Estrato 2,No,Si,URBANO,N,Primaria completa
289.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
260.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
257.0,Estrato 3,Si,Si,RURAL,N,Técnica o tecnológica completa
276.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
211.0,Estrato 3,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
255.0,Estrato 4,Si,No,RURAL,N,Técnica o tecnológica completa
229.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
327.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
221.0,Estrato 1,Si,No,RURAL,N,Secundaria (Bachillerato) completa
329.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
223.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
337.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
243.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
320.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
320.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
239.0,Estrato 1,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
250.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
245.0,Estrato 1,Si,No,RURAL,N,Secundaria (Bachillerato) incompleta
230.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
328.0,Estrato 2,No,Si,URBANO,N,Educación profesional completa
204.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
326.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
382.0,Estrato 3,Si,Si,RURAL,N,Educación profesional completa
316.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
262.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
191.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
215.0,Estrato 1,Si,Si,URBANO,N,Primaria completa
232.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
287.0,Estrato 1,Si,Si,URBANO,N,Técnica o tecnológica completa
202.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
314.0,Estrato 3,Si,Si,URBANO,N,Postgrado
260.0,Estrato 4,Si,Si,URBANO,N,Técnica o tecnológica completa
343.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
344.0,Estrato 3,No,Si,RURAL,N,Secundaria (Bachillerato) completa
323.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
325.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
212.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
278.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
258.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
227.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
242.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
284.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
188.0,Estrato 2,No,Si,URBANO,N,Educación profesional completa
300.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
284.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
313.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
334.0,Estrato 3,No,Si,URBANO,N,Técnica o tecnológica completa
303.0,Estrato 1,No,Si,RURAL,N,Secundaria (Bachillerato) completa
206.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
225.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
215.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
258.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
300.0,Estrato 2,Si,Si,URBANO,N,Educación profesional incompleta
290.0,Estrato 4,Si,Si,RURAL,N,No sabe
238.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
250.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
247.0,Estrato 2,Si,No,RURAL,N,Secundaria (Bachillerato) completa
234.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
156.0,Estrato 2,Si,No,URBANO,N,Primaria completa
188.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
262.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
297.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
274.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
303.0,Estrato 1,No,Si,URBANO,N,Educación profesional completa
237.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
278.0,Estrato 3,No,No,RURAL,N,No sabe
306.0,Estrato 3,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
326.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
284.0,Estrato 1,Si,Si,URBANO,N,Educación profesional incompleta
361.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
266.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
204.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
236.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
211.0,Estrato 2,Si,No,URBANO,N,Primaria incompleta
299.0,Estrato 2,No,Si,URBANO,N,Primaria completa
218.0,Estrato 1,No,No,URBANO,N,Primaria completa
195.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
192.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
223.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
347.0,Estrato 5,Si,Si,RURAL,S,Educación profesional completa
358.0,Estrato 3,Si,Si,RURAL,N,Postgrado
236.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
220.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
367.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
203.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
330.0,Estrato 3,Si,Si,RURAL,N,Técnica o tecnológica completa
318.0,Estrato 3,Si,No,URBANO,N,Secundaria (Bachillerato) completa
327.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
333.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
267.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
287.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
301.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
275.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
233.0,Estrato 2,Si,Si,RURAL,N,Primaria completa
213.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
201.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
255.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
230.0,Estrato 2,Si,No,URBANO,N,Primaria incompleta
260.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
330.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
256.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
227.0,Estrato 2,No,No,URBANO,N,Primaria completa
287.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
390.0,Estrato 4,Si,Si,RURAL,N,Educación profesional completa
309.0,Estrato 2,No,No,URBANO,N,Técnica o tecnológica incompleta
264.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
323.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
252.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
296.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
263.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
211.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
293.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
333.0,Estrato 3,No,No,URBANO,N,Técnica o tecnológica incompleta
236.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
241.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
193.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
295.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
259.0,Estrato 3,No,Si,URBANO,N,Primaria incompleta
416.0,Estrato 3,Si,Si,RURAL,N,Educación profesional completa
247.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
248.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
278.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
276.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
238.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
